t_s,current_A,voltage_V,cell_heat_W,soc,cell_temperature_K,coolant_inlet_K,coolant_outlet_K,module_heat_removed_W
4840430.400006868,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840560.0,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840561.4400000535,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840562.880000107,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840565.760000215,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840571.520000429,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840583.040000859,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840606.080001717,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840652.160003434,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840744.320006869,0.0,4.042080001281207,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840920.0,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840921.080000054,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840922.160000107,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840924.3200002145,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840928.640000429,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840937.280000859,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840954.560001717,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4840989.120003434,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841058.240006869,0.0,4.042080001281214,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841196.4800137365,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841280.0,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841280.720000054,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841281.4400001075,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841282.880000215,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841285.760000429,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841291.520000858,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841303.040001717,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841326.080003434,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841372.160006869,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841464.320013736,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841640.0,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841640.360000053,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841640.720000108,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841641.440000215,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841642.880000429,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841645.760000858,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841651.520001717,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841663.040003434,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841686.080006869,0.0,4.042080001281208,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841732.160013737,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4841824.320027473,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4842000.0,0.0,4.04208000128121,0.0,0.8,293.70735966768837,293.7073589999702,293.70735900242727,2.047998714260757e-07
4845600.0,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845603.600000108,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845607.200000214,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845614.400000429,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845628.8000008585,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845657.600001717,0.0,4.042080001281208,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845715.200003434,0.0,4.042080001281208,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845830.400006867,0.0,4.042080001281208,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845960.0,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845963.240000107,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845966.480000215,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845972.960000429,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4845985.920000859,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846011.840001717,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846063.6800034335,0.0,4.042080001281208,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846167.360006867,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846320.0,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846322.880000107,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846325.760000215,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846331.520000429,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846343.040000859,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846366.0800017165,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846412.160003434,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846504.320006868,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846680.0,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846682.520000108,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846685.040000214,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846690.080000429,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846700.160000859,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846720.320001717,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846760.640003433,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4846841.280006868,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847002.560013735,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847040.0,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847042.160000107,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847044.3200002145,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847048.640000429,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847057.280000858,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847074.560001717,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847109.120003434,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847178.240006868,0.0,4.04208000128121,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847316.480013735,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847400.0,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847401.800000107,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847403.600000215,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847407.2000004295,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847414.400000858,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847428.800001717,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847457.600003433,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847515.200006868,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847630.400013735,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847760.0,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847761.4400001075,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847762.880000215,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847765.760000429,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847771.520000858,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847783.040001716,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847806.080003434,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847852.160006868,0.0,4.042080001281212,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4847944.3200137345,0.0,4.042080001281217,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848120.0,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848121.080000107,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848122.160000214,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848124.32000043,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848128.640000858,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848137.280001717,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848154.560003433,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848189.120006868,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848258.240013734,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848396.48002747,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848480.0,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848480.720000107,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848481.440000215,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848482.880000429,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848485.760000858,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848491.520001717,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848503.040003434,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848526.080006868,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848572.160013734,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848664.32002747,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848840.0,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848840.360000107,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848840.720000215,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848841.440000429,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848842.880000859,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848845.760001717,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848851.520003433,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848863.040006868,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848886.080013735,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4848932.1600274695,0.0,4.0420800012812155,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4849024.320054939,0.0,4.042080001281219,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4849200.0,0.0,4.042080001281219,0.0,0.8,292.75384868413505,292.753848196597,292.753848196597,0.0
4852800.0,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4852803.600000161,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4852807.2000003215,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4852814.400000644,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4852828.800001288,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4852857.600002575,0.0,4.0420800012812155,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4852915.20000515,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853030.400010301,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853160.0,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853163.240000161,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853166.480000322,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853172.9600006435,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853185.920001288,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853211.840002575,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853263.68000515,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853367.360010301,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853520.0,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853522.880000161,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853525.760000322,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853531.520000644,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853543.040001287,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853566.080002575,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853612.16000515,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853704.320010301,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853880.0,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853882.520000161,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853885.040000322,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853890.080000644,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853900.160001287,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853920.320002575,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4853960.64000515,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854041.280010301,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854202.560020601,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854240.0,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854242.160000161,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854244.320000322,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854248.640000644,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854257.280001287,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854274.560002575,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854309.12000515,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854378.240010301,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854516.480020601,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854600.0,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854601.800000161,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854603.600000322,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854607.200000644,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854614.400001287,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854628.800002575,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854657.600005151,0.0,4.042080001281221,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854715.200010301,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854830.400020601,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854960.0,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854961.440000161,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854962.880000322,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854965.760000644,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854971.520001288,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4854983.040002575,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855006.08000515,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855052.160010301,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855144.320020601,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855320.0,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855321.080000161,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855322.160000321,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855324.320000644,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855328.640001288,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855337.280002575,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855354.560005151,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855389.120010301,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855458.240020601,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855596.480041202,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855680.0,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855680.720000161,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855681.440000322,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855682.880000643,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855685.760001288,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855691.520002576,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855703.04000515,0.0,4.042080001281217,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855726.0800103005,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855772.160020601,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4855864.320041203,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856040.0,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856040.3600001605,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856040.720000322,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856041.440000644,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856042.880001288,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856045.760002575,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856051.520005151,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856063.0400103,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856086.080020601,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856132.160041203,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856224.320082405,0.0,4.042080001281219,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4856400.0,0.0,4.042080001281221,0.0,0.8,292.1544453068918,292.1544449999973,292.1544449999973,0.0
4860000.0,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860003.600000215,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860007.2000004295,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860014.400000858,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860028.800001717,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860057.600003433,0.0,4.042080001281223,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860115.200006867,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860230.400013734,0.0,4.042080001281221,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860360.0,0.0,4.042080001281224,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860363.240000214,0.0,4.042080001281224,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860366.480000429,0.0,4.042080001281224,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860372.960000859,0.0,4.042080001281224,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860385.920001716,0.0,4.042080001281224,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860411.840003434,0.0,4.042080001281223,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860463.680006867,0.0,4.042080001281219,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860567.360013734,0.0,4.042080001281224,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860720.0,0.0,4.042080001281219,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860722.880000215,0.0,4.042080001281219,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860725.760000429,0.0,4.042080001281219,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860731.520000858,0.0,4.042080001281219,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
4860743.040001716,0.0,4.042080001281219,0.0,0.8,291.9500005233737,291.94999999999436,291.94999999999436,0.0
